country_of_birth,country_of_destination,education_level,sex,number
LKA,ITA,ISCED 5/6/7/8,Male,19775.000003933907
LKA,LUX,ISCED 5/6/7/8,Female,119.0
LKA,LUX,ISCED 5/6/7/8,Male,118.0
LKA,LVA,ISCED 5/6/7/8,Female,69.0
LKA,LVA,ISCED 5/6/7/8,Male,192.0
LKA,NOR,ISCED 5/6/7/8,Female,5480.0
LKA,NOR,ISCED 5/6/7/8,Male,5953.0
LKA,NZL,ISCED 5/6/7/8,Female,11841.0
LKA,NZL,ISCED 5/6/7/8,Male,14661.0
LKA,POL,ISCED 5/6/7/8,Female,96.0
LKA,POL,ISCED 5/6/7/8,Male,198.0
LKA,PRT,ISCED 5/6/7/8,Female,44.0
LKA,PRT,ISCED 5/6/7/8,Male,42.0
LKA,SVK,ISCED 5/6/7/8,Female,1.0
LKA,SVK,ISCED 5/6/7/8,Male,12.0
LKA,SVN,ISCED 5/6/7/8,Female,10.0
LKA,SVN,ISCED 5/6/7/8,Male,14.0
LKA,SWE,ISCED 5/6/7/8,Female,6775.0
LKA,SWE,ISCED 5/6/7/8,Male,4340.0
LKA,USA,ISCED 5/6/7/8,Female,66682.0
LKA,USA,ISCED 5/6/7/8,Male,87605.0
MAR,AUS,ISCED 5/6/7/8,Female,2439.0
MAR,AUS,ISCED 5/6/7/8,Male,2232.0
MAR,BGR,ISCED 5/6/7/8,Female,122.0
MAR,BGR,ISCED 5/6/7/8,Male,180.0
MAR,CAN,ISCED 5/6/7/8,Female,117900.0
MAR,CAN,ISCED 5/6/7/8,Male,140350.0
MAR,CHE,ISCED 5/6/7/8,Female,10453.901971817017
MAR,CHE,ISCED 5/6/7/8,Male,12156.958155632019
MAR,COL,ISCED 5/6/7/8,Female,74.0
MAR,COL,ISCED 5/6/7/8,Male,148.0
MAR,CZE,ISCED 5/6/7/8,Female,184.0
MAR,CZE,ISCED 5/6/7/8,Male,650.0
MAR,DNK,ISCED 5/6/7/8,Female,2095.0
MAR,DNK,ISCED 5/6/7/8,Male,2319.0
MAR,ESP,ISCED 5/6/7/8,Female,146091.0
MAR,ESP,ISCED 5/6/7/8,Male,183483.0
MAR,EST,ISCED 5/6/7/8,Female,59.0
MAR,EST,ISCED 5/6/7/8,Male,156.0
MAR,FRA,ISCED 5/6/7/8,Female,586797.531642437
MAR,FRA,ISCED 5/6/7/8,Male,657190.221165657
MAR,GRC,ISCED 5/6/7/8,Female,571.0
MAR,GRC,ISCED 5/6/7/8,Male,769.0
MAR,HUN,ISCED 5/6/7/8,Female,593.0
MAR,HUN,ISCED 5/6/7/8,Male,1019.0
MAR,ITA,ISCED 5/6/7/8,Female,80603.0004979372
MAR,ITA,ISCED 5/6/7/8,Male,93333.0002937913
MAR,LTU,ISCED 5/6/7/8,Female,3.0
MAR,LTU,ISCED 5/6/7/8,Male,59.0
MAR,LUX,ISCED 5/6/7/8,Female,2629.0
MAR,LUX,ISCED 5/6/7/8,Male,3239.0
MAR,LVA,ISCED 5/6/7/8,Female,5.0
MAR,LVA,ISCED 5/6/7/8,Male,91.0
MAR,NOR,ISCED 5/6/7/8,Female,2272.0
MAR,NOR,ISCED 5/6/7/8,Male,3179.0
MAR,NZL,ISCED 5/6/7/8,Female,69.0
MAR,NZL,ISCED 5/6/7/8,Male,99.0
MAR,POL,ISCED 5/6/7/8,Female,412.0
MAR,POL,ISCED 5/6/7/8,Male,1569.0
MAR,PRT,ISCED 5/6/7/8,Female,1063.0
MAR,PRT,ISCED 5/6/7/8,Male,1223.0
MAR,SVK,ISCED 5/6/7/8,Female,12.0
MAR,SVK,ISCED 5/6/7/8,Male,56.0
MAR,SVN,ISCED 5/6/7/8,Female,43.0
MAR,SVN,ISCED 5/6/7/8,Male,53.0
MAR,SWE,ISCED 5/6/7/8,Female,6875.0
MAR,SWE,ISCED 5/6/7/8,Male,6895.0
MAR,TUR,ISCED 5/6/7/8,Female,2024.0
MAR,TUR,ISCED 5/6/7/8,Male,714.0
MAR,USA,ISCED 5/6/7/8,Female,89326.0
MAR,USA,ISCED 5/6/7/8,Male,124351.0
MEX,AUS,ISCED 5/6/7/8,Female,13156.0
MEX,AUS,ISCED 5/6/7/8,Male,10926.0
MEX,BGR,ISCED 5/6/7/8,Female,73.0
MEX,BGR,ISCED 5/6/7/8,Male,98.0
MEX,CAN,ISCED 5/6/7/8,Female,143950.0
MEX,CAN,ISCED 5/6/7/8,Male,117720.0
MEX,CHE,ISCED 5/6/7/8,Female,14061.28299331665
MEX,CHE,ISCED 5/6/7/8,Male,7241.513977050781
MEX,COL,ISCED 5/6/7/8,Female,4964.0
MEX,COL,ISCED 5/6/7/8,Male,7004.0
MEX,CZE,ISCED 5/6/7/8,Female,1162.0
MEX,CZE,ISCED 5/6/7/8,Male,1741.0
MEX,DNK,ISCED 5/6/7/8,Female,2077.0
MEX,DNK,ISCED 5/6/7/8,Male,1760.0
MEX,ESP,ISCED 5/6/7/8,Female,97404.0
MEX,ESP,ISCED 5/6/7/8,Male,66360.0
MEX,EST,ISCED 5/6/7/8,Female,181.0
MEX,EST,ISCED 5/6/7/8,Male,343.0
MEX,FRA,ISCED 5/6/7/8,Female,34514.737740039825
MEX,FRA,ISCED 5/6/7/8,Male,20070.659820079803
MEX,GRC,ISCED 5/6/7/8,Female,542.0
MEX,GRC,ISCED 5/6/7/8,Male,206.0
MEX,HUN,ISCED 5/6/7/8,Female,988.0
MEX,HUN,ISCED 5/6/7/8,Male,1019.0
MEX,ITA,ISCED 5/6/7/8,Female,10316.9999749735
MEX,ITA,ISCED 5/6/7/8,Male,3956.99998447299
MEX,LTU,ISCED 5/6/7/8,Male,42.0
MEX,LUX,ISCED 5/6/7/8,Female,1042.0
MEX,LUX,ISCED 5/6/7/8,Male,808.0
MEX,LVA,ISCED 5/6/7/8,Female,39.0
MEX,LVA,ISCED 5/6/7/8,Male,72.0
MEX,MEX,ISCED 5/6/7/8,Female,35255596.0
MEX,MEX,ISCED 5/6/7/8,Male,34301364.0
MEX,NOR,ISCED 5/6/7/8,Female,2587.0
MEX,NOR,ISCED 5/6/7/8,Male,1881.0
MEX,NZL,ISCED 5/6/7/8,Female,1374.0
MEX,NZL,ISCED 5/6/7/8,Male,1278.0
MEX,POL,ISCED 5/6/7/8,Female,943.0
MEX,POL,ISCED 5/6/7/8,Male,1885.0
MEX,PRT,ISCED 5/6/7/8,Female,1350.0
MEX,PRT,ISCED 5/6/7/8,Male,881.0
MEX,SVK,ISCED 5/6/7/8,Female,56.0
MEX,SVK,ISCED 5/6/7/8,Male,154.0
MEX,SVN,ISCED 5/6/7/8,Female,91.0
MEX,SVN,ISCED 5/6/7/8,Male,94.0
MEX,SWE,ISCED 5/6/7/8,Female,5835.0
MEX,SWE,ISCED 5/6/7/8,Male,4600.0
MEX,TUR,ISCED 5/6/7/8,Female,174.0
MEX,TUR,ISCED 5/6/7/8,Male,85.0
MEX,USA,ISCED 5/6/7/8,Female,3019332.0
MEX,USA,ISCED 5/6/7/8,Male,2758169.0
MMR,AUS,ISCED 5/6/7/8,Female,25471.0
MMR,AUS,ISCED 5/6/7/8,Male,21327.0
MMR,BGR,ISCED 5/6/7/8,Female,3.0
MMR,BGR,ISCED 5/6/7/8,Male,4.0
MMR,CAN,ISCED 5/6/7/8,Female,7625.0
MMR,CAN,ISCED 5/6/7/8,Male,6720.0
MMR,CHE,ISCED 5/6/7/8,Female,358.32999992370605
MMR,CHE,ISCED 5/6/7/8,Male,416.7190008163452
MMR,COL,ISCED 5/6/7/8,Male,5.0
MMR,CZE,ISCED 5/6/7/8,Female,65.0
MMR,CZE,ISCED 5/6/7/8,Male,68.0
MMR,DNK,ISCED 5/6/7/8,Female,320.0
MMR,DNK,ISCED 5/6/7/8,Male,242.0
MMR,ESP,ISCED 5/6/7/8,Female,149.0
MMR,ESP,ISCED 5/6/7/8,Male,73.0
MMR,EST,ISCED 5/6/7/8,Female,3.0
MMR,EST,ISCED 5/6/7/8,Male,4.0
MMR,FRA,ISCED 5/6/7/8,Female,729.32142162323
MMR,FRA,ISCED 5/6/7/8,Male,276.31755542755127
MMR,GRC,ISCED 5/6/7/8,Female,10.0
MMR,GRC,ISCED 5/6/7/8,Male,68.0
MMR,HUN,ISCED 5/6/7/8,Female,129.0
MMR,HUN,ISCED 5/6/7/8,Male,17.0
MMR,ITA,ISCED 5/6/7/8,Female,259.0000016409904
MMR,ITA,ISCED 5/6/7/8,Male,113.99999991804361
MMR,LUX,ISCED 5/6/7/8,Female,10.0
MMR,LUX,ISCED 5/6/7/8,Male,13.0
MMR,LVA,ISCED 5/6/7/8,Female,4.0
MMR,NOR,ISCED 5/6/7/8,Female,1161.0
MMR,NOR,ISCED 5/6/7/8,Male,1221.0
MMR,NZL,ISCED 5/6/7/8,Female,762.0
MMR,NZL,ISCED 5/6/7/8,Male,738.0
MMR,POL,ISCED 5/6/7/8,Female,41.0
MMR,POL,ISCED 5/6/7/8,Male,32.0
MMR,PRT,ISCED 5/6/7/8,Female,5.0
MMR,PRT,ISCED 5/6/7/8,Male,5.0
MMR,SVK,ISCED 5/6/7/8,Female,1.0
MMR,SVN,ISCED 5/6/7/8,Female,32.0
MMR,SWE,ISCED 5/6/7/8,Female,425.0
MMR,SWE,ISCED 5/6/7/8,Male,395.0
MMR,TUR,ISCED 5/6/7/8,Female,32.0
MMR,TUR,ISCED 5/6/7/8,Male,18.0
MMR,USA,ISCED 5/6/7/8,Female,91999.0
MMR,USA,ISCED 5/6/7/8,Male,94422.0
MYS,AUS,ISCED 5/6/7/8,Female,261073.0
MYS,AUS,ISCED 5/6/7/8,Male,216650.0
MYS,BGR,ISCED 5/6/7/8,Female,10.0
MYS,BGR,ISCED 5/6/7/8,Male,4.0
MYS,CAN,ISCED 5/6/7/8,Female,41665.0
MYS,CAN,ISCED 5/6/7/8,Male,36955.0
MYS,CHE,ISCED 5/6/7/8,Female,3230.279013633728
MYS,CHE,ISCED 5/6/7/8,Male,1470.7440071105957
MYS,COL,ISCED 5/6/7/8,Female,36.0
MYS,COL,ISCED 5/6/7/8,Male,37.0
MYS,CZE,ISCED 5/6/7/8,Female,311.0
MYS,CZE,ISCED 5/6/7/8,Male,211.0
MYS,DNK,ISCED 5/6/7/8,Female,909.0
MYS,DNK,ISCED 5/6/7/8,Male,452.0
MYS,ESP,ISCED 5/6/7/8,Female,869.0
MYS,ESP,ISCED 5/6/7/8,Male,560.0
MYS,EST,ISCED 5/6/7/8,Female,35.0
MYS,EST,ISCED 5/6/7/8,Male,32.0
MYS,FRA,ISCED 5/6/7/8,Female,4089.896641254425
MYS,FRA,ISCED 5/6/7/8,Male,2753.41965675354
MYS,GRC,ISCED 5/6/7/8,Female,95.0
MYS,GRC,ISCED 5/6/7/8,Male,72.0
MYS,HUN,ISCED 5/6/7/8,Female,252.0
MYS,HUN,ISCED 5/6/7/8,Male,161.0
MYS,ITA,ISCED 5/6/7/8,Female,511.00000336766243
MYS,ITA,ISCED 5/6/7/8,Male,273.0000016093254
MYS,LUX,ISCED 5/6/7/8,Female,197.0
MYS,LUX,ISCED 5/6/7/8,Male,104.0
MYS,LVA,ISCED 5/6/7/8,Female,5.0
MYS,LVA,ISCED 5/6/7/8,Male,19.0
MYS,NOR,ISCED 5/6/7/8,Female,1110.0
MYS,NOR,ISCED 5/6/7/8,Male,703.0
MYS,NZL,ISCED 5/6/7/8,Female,21600.0
MYS,NZL,ISCED 5/6/7/8,Male,18912.0
MYS,POL,ISCED 5/6/7/8,Female,212.0
MYS,POL,ISCED 5/6/7/8,Male,178.0
MYS,PRT,ISCED 5/6/7/8,Female,131.0
MYS,PRT,ISCED 5/6/7/8,Male,68.0
MYS,SVK,ISCED 5/6/7/8,Female,12.0
MYS,SVK,ISCED 5/6/7/8,Male,16.0
MYS,SVN,ISCED 5/6/7/8,Female,9.0
MYS,SVN,ISCED 5/6/7/8,Male,1.0
MYS,SWE,ISCED 5/6/7/8,Female,2005.0
MYS,SWE,ISCED 5/6/7/8,Male,790.0
MYS,TUR,ISCED 5/6/7/8,Female,117.0
MYS,TUR,ISCED 5/6/7/8,Male,110.0
MYS,USA,ISCED 5/6/7/8,Female,110099.0
MYS,USA,ISCED 5/6/7/8,Male,97677.0
NGA,AUS,ISCED 5/6/7/8,Female,18515.0
NGA,AUS,ISCED 5/6/7/8,Male,26250.0
NGA,BGR,ISCED 5/6/7/8,Female,133.0
NGA,BGR,ISCED 5/6/7/8,Male,304.0
NGA,CAN,ISCED 5/6/7/8,Female,170285.0
NGA,CAN,ISCED 5/6/7/8,Male,170460.0
NGA,CHE,ISCED 5/6/7/8,Female,2468.6269702911377
NGA,CHE,ISCED 5/6/7/8,Male,3600.680031776428
NGA,COL,ISCED 5/6/7/8,Female,13.0
NGA,COL,ISCED 5/6/7/8,Male,93.0
NGA,CZE,ISCED 5/6/7/8,Female,318.0
NGA,CZE,ISCED 5/6/7/8,Male,1043.0
NGA,DNK,ISCED 5/6/7/8,Female,980.0
NGA,DNK,ISCED 5/6/7/8,Male,1731.0
NGA,ESP,ISCED 5/6/7/8,Female,5480.0
NGA,ESP,ISCED 5/6/7/8,Male,10501.0
NGA,EST,ISCED 5/6/7/8,Female,1061.0
NGA,EST,ISCED 5/6/7/8,Male,2256.0
NGA,FRA,ISCED 5/6/7/8,Female,10777.780634641647
NGA,FRA,ISCED 5/6/7/8,Male,8442.242210388184
NGA,GRC,ISCED 5/6/7/8,Female,798.0
NGA,GRC,ISCED 5/6/7/8,Male,1577.0
NGA,HUN,ISCED 5/6/7/8,Female,948.0
NGA,HUN,ISCED 5/6/7/8,Male,2503.0
NGA,ITA,ISCED 5/6/7/8,Female,21182.999888420105
NGA,ITA,ISCED 5/6/7/8,Male,32266.999887943268
NGA,LTU,ISCED 5/6/7/8,Male,82.0
NGA,LUX,ISCED 5/6/7/8,Female,312.0
NGA,LUX,ISCED 5/6/7/8,Male,533.0
NGA,LVA,ISCED 5/6/7/8,Female,14.0
NGA,LVA,ISCED 5/6/7/8,Male,70.0
NGA,NOR,ISCED 5/6/7/8,Female,1381.0
NGA,NOR,ISCED 5/6/7/8,Male,2565.0
NGA,NZL,ISCED 5/6/7/8,Female,960.0
NGA,NZL,ISCED 5/6/7/8,Male,1251.0
NGA,POL,ISCED 5/6/7/8,Female,720.0
NGA,POL,ISCED 5/6/7/8,Male,2630.0
NGA,PRT,ISCED 5/6/7/8,Female,289.0
NGA,PRT,ISCED 5/6/7/8,Male,497.0
NGA,SVK,ISCED 5/6/7/8,Female,10.0
NGA,SVK,ISCED 5/6/7/8,Male,114.0
NGA,SVN,ISCED 5/6/7/8,Female,28.0
NGA,SVN,ISCED 5/6/7/8,Male,81.0
NGA,SWE,ISCED 5/6/7/8,Female,3965.0
NGA,SWE,ISCED 5/6/7/8,Male,7340.0
NGA,TUR,ISCED 5/6/7/8,Female,358.0
NGA,TUR,ISCED 5/6/7/8,Male,1135.0
NGA,USA,ISCED 5/6/7/8,Female,527763.0
NGA,USA,ISCED 5/6/7/8,Male,680259.0
NIC,AUS,ISCED 5/6/7/8,Female,737.0
NIC,AUS,ISCED 5/6/7/8,Male,658.0
NIC,BGR,ISCED 5/6/7/8,Female,4.0
NIC,BGR,ISCED 5/6/7/8,Male,67.0
NIC,CAN,ISCED 5/6/7/8,Female,14145.0
NIC,CAN,ISCED 5/6/7/8,Male,10885.0
NIC,CHE,ISCED 5/6/7/8,Female,1267.4099884033203
NIC,CHE,ISCED 5/6/7/8,Male,697.7680110931396
NIC,COL,ISCED 5/6/7/8,Female,657.0
NIC,COL,ISCED 5/6/7/8,Male,624.0
NIC,CZE,ISCED 5/6/7/8,Female,24.0
NIC,CZE,ISCED 5/6/7/8,Male,82.0
NIC,DNK,ISCED 5/6/7/8,Female,156.0
NIC,DNK,ISCED 5/6/7/8,Male,72.0
NIC,ESP,ISCED 5/6/7/8,Female,45750.0
NIC,ESP,ISCED 5/6/7/8,Male,16816.0
NIC,EST,ISCED 5/6/7/8,Female,8.0
NIC,EST,ISCED 5/6/7/8,Male,4.0
NIC,FRA,ISCED 5/6/7/8,Female,1216.2180166244507
NIC,FRA,ISCED 5/6/7/8,Male,879.868932723999
NIC,GRC,ISCED 5/6/7/8,Female,40.0
NIC,GRC,ISCED 5/6/7/8,Male,35.0
NIC,HUN,ISCED 5/6/7/8,Male,35.0
NIC,ITA,ISCED 5/6/7/8,Female,864.0000040531158
NIC,ITA,ISCED 5/6/7/8,Male,483.00000008940697
NIC,LUX,ISCED 5/6/7/8,Female,27.0
NIC,LUX,ISCED 5/6/7/8,Male,34.0
NIC,NOR,ISCED 5/6/7/8,Female,270.0
NIC,NOR,ISCED 5/6/7/8,Male,215.0
NIC,POL,ISCED 5/6/7/8,Female,19.0
NIC,POL,ISCED 5/6/7/8,Male,57.0
NIC,PRT,ISCED 5/6/7/8,Female,61.0
NIC,PRT,ISCED 5/6/7/8,Male,35.0
NIC,SVK,ISCED 5/6/7/8,Female,4.0
NIC,SVK,ISCED 5/6/7/8,Male,48.0
NIC,SVN,ISCED 5/6/7/8,Female,11.0
NIC,SWE,ISCED 5/6/7/8,Female,1000.0
NIC,SWE,ISCED 5/6/7/8,Male,775.0
NIC,USA,ISCED 5/6/7/8,Female,186307.0
NIC,USA,ISCED 5/6/7/8,Male,157780.0
NLD,AUS,ISCED 5/6/7/8,Female,50881.0
NLD,AUS,ISCED 5/6/7/8,Male,49323.0
NLD,BGR,ISCED 5/6/7/8,Female,167.0
NLD,BGR,ISCED 5/6/7/8,Male,677.0
NLD,CAN,ISCED 5/6/7/8,Female,72120.0
NLD,CAN,ISCED 5/6/7/8,Male,82385.0
NLD,CHE,ISCED 5/6/7/8,Female,25946.582929611206
NLD,CHE,ISCED 5/6/7/8,Male,32837.780344963074
NLD,COL,ISCED 5/6/7/8,Female,612.0
NLD,COL,ISCED 5/6/7/8,Male,1488.0
NLD,CZE,ISCED 5/6/7/8,Female,752.0
NLD,CZE,ISCED 5/6/7/8,Male,2238.0
NLD,DNK,ISCED 5/6/7/8,Female,6221.0
NLD,DNK,ISCED 5/6/7/8,Male,7849.0
NLD,ESP,ISCED 5/6/7/8,Female,35108.0
NLD,ESP,ISCED 5/6/7/8,Male,42539.0
NLD,EST,ISCED 5/6/7/8,Female,88.0
NLD,EST,ISCED 5/6/7/8,Male,574.0
NLD,FRA,ISCED 5/6/7/8,Female,48124.2928853035
NLD,FRA,ISCED 5/6/7/8,Male,41592.633019685745
NLD,GRC,ISCED 5/6/7/8,Female,3000.0
NLD,GRC,ISCED 5/6/7/8,Male,1728.0
NLD,HUN,ISCED 5/6/7/8,Female,1682.0
NLD,HUN,ISCED 5/6/7/8,Male,3425.0
NLD,ITA,ISCED 5/6/7/8,Female,7657.0000604903325
NLD,ITA,ISCED 5/6/7/8,Male,6189.000014066696
NLD,LTU,ISCED 5/6/7/8,Male,20.0
NLD,LUX,ISCED 5/6/7/8,Female,2743.0
NLD,LUX,ISCED 5/6/7/8,Male,4317.0
NLD,LVA,ISCED 5/6/7/8,Female,14.0
NLD,LVA,ISCED 5/6/7/8,Male,205.0
NLD,NOR,ISCED 5/6/7/8,Female,9762.0
NLD,NOR,ISCED 5/6/7/8,Male,10844.0
NLD,NZL,ISCED 5/6/7/8,Female,13368.0
NLD,NZL,ISCED 5/6/7/8,Male,12786.0
NLD,POL,ISCED 5/6/7/8,Female,679.0
NLD,POL,ISCED 5/6/7/8,Male,3151.0
NLD,PRT,ISCED 5/6/7/8,Female,5432.0
NLD,PRT,ISCED 5/6/7/8,Male,5225.0
NLD,SVK,ISCED 5/6/7/8,Female,64.0
NLD,SVK,ISCED 5/6/7/8,Male,242.0
NLD,SVN,ISCED 5/6/7/8,Female,163.0
NLD,SVN,ISCED 5/6/7/8,Male,357.0
NLD,SWE,ISCED 5/6/7/8,Female,12470.0
NLD,SWE,ISCED 5/6/7/8,Male,15205.0
NLD,TUR,ISCED 5/6/7/8,Female,4115.0
NLD,TUR,ISCED 5/6/7/8,Male,2822.0
NLD,USA,ISCED 5/6/7/8,Female,106227.0
NLD,USA,ISCED 5/6/7/8,Male,147778.0
NPL,AUS,ISCED 5/6/7/8,Female,183747.0
NPL,AUS,ISCED 5/6/7/8,Male,215441.0
NPL,BGR,ISCED 5/6/7/8,Female,35.0
NPL,BGR,ISCED 5/6/7/8,Male,24.0
NPL,CAN,ISCED 5/6/7/8,Female,27360.0
NPL,CAN,ISCED 5/6/7/8,Male,29135.0
NPL,CHE,ISCED 5/6/7/8,Female,171.19200134277344
NPL,CHE,ISCED 5/6/7/8,Male,484.6359977722168
NPL,COL,ISCED 5/6/7/8,Male,23.0
NPL,CZE,ISCED 5/6/7/8,Female,196.0
NPL,CZE,ISCED 5/6/7/8,Male,675.0
NPL,DNK,ISCED 5/6/7/8,Female,5010.0
NPL,DNK,ISCED 5/6/7/8,Male,6210.0
NPL,ESP,ISCED 5/6/7/8,Female,2502.0
NPL,ESP,ISCED 5/6/7/8,Male,3272.0
NPL,EST,ISCED 5/6/7/8,Female,136.0
NPL,EST,ISCED 5/6/7/8,Male,279.0
NPL,FRA,ISCED 5/6/7/8,Female,2403.36589717865
NPL,FRA,ISCED 5/6/7/8,Male,2176.2225584983826
NPL,GRC,ISCED 5/6/7/8,Female,34.0
NPL,GRC,ISCED 5/6/7/8,Male,53.0
NPL,HUN,ISCED 5/6/7/8,Female,58.0
NPL,HUN,ISCED 5/6/7/8,Male,78.0
NPL,ITA,ISCED 5/6/7/8,Female,642.0000003986061
NPL,ITA,ISCED 5/6/7/8,Male,988.0000000298023
NPL,JPN,ISCED 5/6/7/8,Female,4004.0
NPL,JPN,ISCED 5/6/7/8,Male,6297.0
NPL,KOR,ISCED 5/6/7/8,Female,4552.0
NPL,KOR,ISCED 5/6/7/8,Male,32492.0
NPL,LTU,ISCED 5/6/7/8,Male,9.0
NPL,LUX,ISCED 5/6/7/8,Female,220.0
NPL,LUX,ISCED 5/6/7/8,Male,317.0
NPL,LVA,ISCED 5/6/7/8,Female,9.0
NPL,LVA,ISCED 5/6/7/8,Male,30.0
NPL,NOR,ISCED 5/6/7/8,Female,2455.0
NPL,NOR,ISCED 5/6/7/8,Male,3548.0
NPL,NZL,ISCED 5/6/7/8,Female,2508.0
NPL,NZL,ISCED 5/6/7/8,Male,3726.0
NPL,POL,ISCED 5/6/7/8,Female,495.0
NPL,POL,ISCED 5/6/7/8,Male,1598.0
NPL,PRT,ISCED 5/6/7/8,Female,2975.0
NPL,PRT,ISCED 5/6/7/8,Male,4898.0
NPL,SVK,ISCED 5/6/7/8,Male,7.0
NPL,SVN,ISCED 5/6/7/8,Male,36.0
NPL,SWE,ISCED 5/6/7/8,Female,950.0
NPL,SWE,ISCED 5/6/7/8,Male,1355.0
NPL,TUR,ISCED 5/6/7/8,Female,17.0
NPL,TUR,ISCED 5/6/7/8,Male,31.0
NPL,USA,ISCED 5/6/7/8,Female,151202.0
NPL,USA,ISCED 5/6/7/8,Male,200643.0
NZL,AUS,ISCED 5/6/7/8,Female,413908.0
NZL,AUS,ISCED 5/6/7/8,Male,305096.0
NZL,BGR,ISCED 5/6/7/8,Female,6.0
NZL,BGR,ISCED 5/6/7/8,Male,58.0
NZL,CAN,ISCED 5/6/7/8,Female,16975.0
NZL,CAN,ISCED 5/6/7/8,Male,18615.0
NZL,CHE,ISCED 5/6/7/8,Female,1927.1319847106934
NZL,CHE,ISCED 5/6/7/8,Male,2410.4009618759155
NZL,COL,ISCED 5/6/7/8,Female,65.0
NZL,COL,ISCED 5/6/7/8,Male,173.0
NZL,CZE,ISCED 5/6/7/8,Female,114.0
NZL,CZE,ISCED 5/6/7/8,Male,359.0
NZL,DNK,ISCED 5/6/7/8,Female,743.0
NZL,DNK,ISCED 5/6/7/8,Male,996.0
NZL,ESP,ISCED 5/6/7/8,Female,1006.0
NZL,ESP,ISCED 5/6/7/8,Male,1712.0
NZL,EST,ISCED 5/6/7/8,Female,19.0
NZL,EST,ISCED 5/6/7/8,Male,91.0
NZL,FRA,ISCED 5/6/7/8,Female,2594.3074226379395
NZL,FRA,ISCED 5/6/7/8,Male,3084.109624862671
NZL,GRC,ISCED 5/6/7/8,Female,408.0
NZL,GRC,ISCED 5/6/7/8,Male,355.0
NZL,HUN,ISCED 5/6/7/8,Female,113.0
NZL,HUN,ISCED 5/6/7/8,Male,146.0
NZL,ITA,ISCED 5/6/7/8,Female,609.0000024437904
NZL,ITA,ISCED 5/6/7/8,Male,463.00000193715096
NZL,LUX,ISCED 5/6/7/8,Female,157.0
NZL,LUX,ISCED 5/6/7/8,Male,162.0
NZL,LVA,ISCED 5/6/7/8,Female,5.0
NZL,LVA,ISCED 5/6/7/8,Male,20.0
NZL,NOR,ISCED 5/6/7/8,Female,551.0
NZL,NOR,ISCED 5/6/7/8,Male,917.0
NZL,NZL,ISCED 5/6/7/8,Female,1554660.0
NZL,NZL,ISCED 5/6/7/8,Male,1144698.0
NZL,POL,ISCED 5/6/7/8,Female,93.0
NZL,POL,ISCED 5/6/7/8,Male,279.0
NZL,PRT,ISCED 5/6/7/8,Female,166.0
NZL,PRT,ISCED 5/6/7/8,Male,213.0
NZL,SVK,ISCED 5/6/7/8,Female,1.0
NZL,SVK,ISCED 5/6/7/8,Male,27.0
NZL,SVN,ISCED 5/6/7/8,Female,5.0
NZL,SVN,ISCED 5/6/7/8,Male,71.0
NZL,SWE,ISCED 5/6/7/8,Female,880.0
NZL,SWE,ISCED 5/6/7/8,Male,2045.0
NZL,TUR,ISCED 5/6/7/8,Female,39.0
NZL,TUR,ISCED 5/6/7/8,Male,30.0
NZL,USA,ISCED 5/6/7/8,Female,46982.0
NZL,USA,ISCED 5/6/7/8,Male,51491.0
OTH,AUS,ISCED 5/6/7/8,Female,462808.0
OTH,AUS,ISCED 5/6/7/8,Male,403591.0
OTH,BGR,ISCED 5/6/7/8,Female,6550.0
OTH,BGR,ISCED 5/6/7/8,Male,5243.0
OTH,CAN,ISCED 5/6/7/8,Female,641965.0
OTH,CAN,ISCED 5/6/7/8,Male,611860.0
OTH,CHE,ISCED 5/6/7/8,Female,73103.30794429779
OTH,CHE,ISCED 5/6/7/8,Male,63930.54104804993
OTH,COL,ISCED 5/6/7/8,Female,6654.0
OTH,COL,ISCED 5/6/7/8,Male,7751.0
OTH,CZE,ISCED 5/6/7/8,Female,25089.0
OTH,CZE,ISCED 5/6/7/8,Male,23112.0
OTH,DNK,ISCED 5/6/7/8,Female,2728956.0
OTH,DNK,ISCED 5/6/7/8,Male,2113607.0
OTH,ESP,ISCED 5/6/7/8,Female,187650.0
OTH,ESP,ISCED 5/6/7/8,Male,150838.0
OTH,EST,ISCED 5/6/7/8,Female,761522.0
OTH,EST,ISCED 5/6/7/8,Male,431222.0
OTH,FRA,ISCED 5/6/7/8,Female,626851.0733135939
OTH,FRA,ISCED 5/6/7/8,Male,625268.5963271856
OTH,GRC,ISCED 5/6/7/8,Female,51165.0
OTH,GRC,ISCED 5/6/7/8,Male,39729.0
OTH,HUN,ISCED 5/6/7/8,Female,15720.0
OTH,HUN,ISCED 5/6/7/8,Male,15752.0
OTH,ITA,ISCED 5/6/7/8,Female,71025.00013461313
OTH,ITA,ISCED 5/6/7/8,Male,79208.00003725867
OTH,JPN,ISCED 5/6/7/8,Female,25583.0
OTH,JPN,ISCED 5/6/7/8,Male,39760.0
OTH,KOR,ISCED 5/6/7/8,Female,30149.0
OTH,KOR,ISCED 5/6/7/8,Male,25212.0
OTH,LTU,ISCED 5/6/7/8,Female,13856.0
OTH,LTU,ISCED 5/6/7/8,Male,8916.0
OTH,LUX,ISCED 5/6/7/8,Female,159811.0
OTH,LUX,ISCED 5/6/7/8,Male,151817.0
OTH,LVA,ISCED 5/6/7/8,Female,1264659.0
